block_size;write_latency;read_latency
25.696;21.841
25.783;21.408
26.468;23.751
27.372;25.326
26.689;24.215
25.287;24.412
26.444;24.959
24.118;21.065
26.432;20.609
26.730;21.670
26.505;22.232
26.988;21.822
26.300;22.075
26.277;24.723
27.103;24.814
27.069;25.114
27.209;25.082
26.369;24.864
26.217;25.182
26.303;24.987
26.865;24.841
27.528;25.179
26.881;24.814
27.207;25.137
26.876;24.964
26.352;24.307
29.078;22.425
27.463;21.741
26.346;25.068
26.572;23.767
